TransactionID,OrderNumber,OrderDate,DeliveryDate,Quantity,CustomerID,StoreID,ProductID,ProductName,ProductBrand,ProductColor,ProductCost,ProductSalePrice,PackagingCouries,Profit,ProductSubcategory,ProductCategory,total sale,total profit
5320112,532011,2016-06-15,2016-06-19,3,275615,9,1197,Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey,Fabrikam,Grey,220.25,473.5375,40.2506875,213.0368125,Camcorders,Cameras and camcorders,1420.6125,639.1104375
5320113,532011,2016-06-15,2016-06-19,1,275615,9,1693,SV Hand Games men M30 Black,Southridge Video,Black,3.16,6.794,0.57749,3.05651,Boxed Games,Games and Toys,6.794,3.05651
5330001,533000,2016-06-16,2016-06-20,6,74581,6,731,Proseware Ink Jet Wireless All-In-One Printer M400 Green,Proseware,Green,59.32,127.538,10.84073,57.37727,"Printers, Scanners & Fax",Computers,765.228,344.26362
5330011,533001,2016-06-16,2016-06-20,4,398751,9,1283,Contoso Mini Battery Charger Kit E320 White,Contoso,White,12.74,27.391,2.328235,12.322765,Cameras & Camcorders Accessories,Cameras and camcorders,109.564,49.29106
5330012,533001,2016-06-16,2016-06-20,1,398751,9,1196,Fabrikam Budget Moviemaker 1'' 25mm E400 Grey,Fabrikam,Grey,215.15,462.5725,39.3186625,208.1038375,Camcorders,Cameras and camcorders,462.5725,208.1038375
5330013,533001,2016-06-16,2016-06-20,2,398751,9,1135,"Fabrikam SLR Camera 35"" M358 Blue",Fabrikam,Blue,150.84,324.306,27.56601,145.89999,Digital SLR Cameras,Cameras and camcorders,648.612,291.79998
5330031,533003,2016-06-16,2016-06-20,1,1981004,57,1144,"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue",Fabrikam,Blue,275.92,593.228,50.42438,266.88362,Camcorders,Cameras and camcorders,593.228,266.88362
5330041,533004,2016-06-16,2016-06-27,3,39246,0,1238,"Fabrikam Social Videographer 1/3"" 8.5mm E200 Blue",Fabrikam,Blue,85.65,184.1475,15.6525375,82.8449625,Camcorders,Cameras and camcorders,552.4425,248.5348875
5330042,533004,2016-06-16,2016-06-27,1,39246,0,2176,Fabrikam Coffee Maker Super-Auto 12C X125 White,Fabrikam,White,546.68,1175.362,99.90577,528.77623,Coffee Machines,Home Appliances,1175.362,528.77623
5330051,533005,2016-06-16,2016-06-20,3,1392223,51,179,SV 16xDVD M300 Silver,Southridge Video,Silver,54.72,117.648,10.00008,52.92792,VCD & DVD,TV and Video,352.944,158.78376
5330061,533006,2016-06-16,2016-06-20,2,1275061,45,641,WWI Screen 106in M1609 Silver,Wide World Importers,Silver,115.43,248.1745,21.0948325,111.6496675,Projectors & Screens,Computers,496.349,223.299335
5330062,533006,2016-06-16,2016-06-20,1,1275061,45,1039,A. Datum SLR-like Digital Camera M400 Azure,A. Datum,Azure,90.55,194.6825,16.5480125,87.5844875,Digital Cameras,Cameras and camcorders,194.6825,87.5844875
5330063,533006,2016-06-16,2016-06-20,2,1275061,45,1741,MGS MechWarrior 4: Mercenaries E117,Tailspin Toys,Blue,14.28,30.702,2.60967,13.81233,Download Games,Games and Toys,61.404,27.62466
5330064,533006,2016-06-16,2016-06-20,1,1275061,45,1425,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Grey,175.27,376.8305,32.0305925,169.5299075,Touch Screen Phones,Cell phones,376.8305,169.5299075
5330071,533007,2016-06-16,2016-06-20,8,995286,38,1632,Contoso DVD 48 DVD Storage Binder M50 Silver,Contoso,Silver,8.27,17.7805,1.5113425,7.9991575,Movie DVD,"Music, Movies and Audio Books",142.244,63.99326
5330072,533007,2016-06-16,2016-06-20,2,995286,38,408,Proseware Laptop15.4W M518 Black,Proseware,Black,348.58,749.447,63.702995,337.164005,Laptops,Computers,1498.894,674.32801
5330073,533007,2016-06-16,2016-06-20,4,995286,38,434,Adventure Works Desktop PC2.30 MD230 White,Adventure Works,White,275.46,592.239,50.340315,266.438685,Desktops,Computers,2368.956,1065.75474
5330074,533007,2016-06-16,2016-06-20,2,995286,38,1672,MGS Hand Games for Office worker L299 Black,Tailspin Toys,Black,5.6,12.04,1.0234,5.4166,Boxed Games,Games and Toys,24.08,10.8332
5330081,533008,2016-06-16,2016-06-20,1,1019996,41,1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",10.9435,4.9233025
5330091,533009,2016-06-16,2016-06-20,2,88785,4,2087,Contoso Water Heater 4.0GPM M1250 White,Contoso,White,363.75,782.0625,66.4753125,351.8371875,Water Heaters,Home Appliances,1564.125,703.674375
5330101,533010,2016-06-16,2016-06-21,1,1483567,0,56,WWI 4GB Video Recording Pen X200 Yellow,Wide World Importers,Yellow,98.07,210.8505,17.9222925,94.8582075,Recording Pen,Audio,210.8505,94.8582075
5330102,533010,2016-06-16,2016-06-21,5,1483567,0,1658,Contoso DVD 7-Inch Player Portable E200 White,Contoso,White,56.08,120.572,10.24862,54.24338,Movie DVD,"Music, Movies and Audio Books",602.86,271.2169
5330103,533010,2016-06-16,2016-06-21,5,1483567,0,1620,Contoso DVD Player M140 Gold,Contoso,Gold,28.05,60.3075,5.1261375,27.1313625,Movie DVD,"Music, Movies and Audio Books",301.5375,135.6568125
5330111,533011,2016-06-16,2016-06-20,2,837383,31,2112,Contoso Water Heater 4.0GPM M1250 Red,Contoso,Red,363.75,782.0625,66.4753125,351.8371875,Water Heaters,Home Appliances,1564.125,703.674375
5330112,533011,2016-06-16,2016-06-20,1,837383,31,1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",10.9435,4.9233025
5330113,533011,2016-06-16,2016-06-20,2,837383,31,1836,Litware Washer & Dryer 15.5in E150 Silver,Litware,Silver,509.32,1095.038,93.07823,492.63977,Washers & Dryers,Home Appliances,2190.076,985.27954
5330121,533012,2016-06-16,2016-06-20,3,303782,10,2170,Fabrikam Coffee Maker Super-Auto 12C X125 Silver,Fabrikam,Silver,546.68,1175.362,99.90577,528.77623,Coffee Machines,Home Appliances,3526.086,1586.32869
5330122,533012,2016-06-16,2016-06-20,8,303782,10,1651,Contoso DVD 9-Inch Player Portable M300 Silver,Contoso,Silver,73.57,158.1755,13.4449175,71.1605825,Movie DVD,"Music, Movies and Audio Books",1265.404,569.28466
5330123,533012,2016-06-16,2016-06-20,7,303782,10,293,SV Car Video LCD7W M7081 Black,Southridge Video,Black,229.47,493.3605,41.9356425,221.9548575,Car Video,TV and Video,3453.5235,1553.684003
5340001,534000,2016-06-17,2016-06-21,2,1982336,59,1680,MGS Hand Games for students E400 Silver,Tailspin Toys,Silver,3.56,7.654,0.65059,3.44341,Boxed Games,Games and Toys,15.308,6.88682
5340002,534000,2016-06-17,2016-06-21,2,1982336,59,95,WWI Stereo Bluetooth Headphones E1000 Silver,Wide World Importers,Silver,34.36,73.874,6.27929,33.23471,Bluetooth Headphones,Audio,147.748,66.46942
5340003,534000,2016-06-17,2016-06-21,6,1982336,59,207,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,266.26,572.459,48.659015,257.539985,Home Theater System,TV and Video,3434.754,1545.23991
5340011,534001,2016-06-17,2016-06-21,5,207855,10,26,Contoso 16GB Mp5 Player M1600 Green,Contoso,Green,91.93,197.6495,16.8002075,88.9192925,MP4&MP3,Audio,988.2475,444.5964625
5340021,534002,2016-06-17,2016-06-21,3,856365,31,451,WWI Desktop PC2.30 M2300 Silver,Wide World Importers,Silver,257.06,552.679,46.977715,248.641285,Desktops,Computers,1658.037,745.923855
5340022,534002,2016-06-17,2016-06-21,7,856365,31,1718,MGS Zoo Tycoon 2: Zookeeper Collection M260,Tailspin Toys,Blue,32.25,69.3375,5.8936875,31.1938125,Download Games,Games and Toys,485.3625,218.3566875
5340031,534003,2016-06-17,2016-06-24,3,1680728,0,2489,Contoso Rubberized Skin BlackBerry E100 Silver,Contoso,Silver,7.64,16.426,1.39621,7.38979,Cell phones Accessories,Cell phones,49.278,22.16937
5340032,534003,2016-06-17,2016-06-24,3,1680728,0,834,Contoso ADSL Modem Splitter/Filter X 2 E200 Grey,Contoso,Grey,11.68,25.112,2.13452,11.29748,Computers Accessories,Computers,75.336,33.89244
5340033,534003,2016-06-17,2016-06-24,8,1680728,0,1635,Contoso DVD 60 DVD Storage Binder L20 Silver,Contoso,Silver,7.58,16.297,1.385245,7.331755,Movie DVD,"Music, Movies and Audio Books",130.376,58.65404
5340041,534004,2016-06-17,2016-06-21,5,284243,9,1173,Fabrikam Budget Moviemaker 1/2'' 3mm E300 White,Fabrikam,White,220.25,473.5375,40.2506875,213.0368125,Camcorders,Cameras and camcorders,2367.6875,1065.184063
5340042,534004,2016-06-17,2016-06-21,8,284243,9,1600,SV DVD External DVD Burner M200 Silver,Southridge Video,Silver,26.62,57.233,4.864805,25.748195,Movie DVD,"Music, Movies and Audio Books",457.864,205.98556
5340043,534004,2016-06-17,2016-06-21,7,284243,9,2094,Contoso Water Heater 1.5GPM E0800 Blue,Contoso,Blue,131.28,282.252,23.99142,126.98058,Water Heaters,Home Appliances,1975.764,888.86406
5340061,534006,2016-06-17,2016-06-21,3,331280,9,307,SV Car Video LCD7 M7003 Black,Southridge Video,Black,169.69,364.8335,31.0108475,164.1326525,Car Video,TV and Video,1094.5005,492.3979575
5340062,534006,2016-06-17,2016-06-21,3,331280,9,1585,SV DVD 60 DVD Storage Binder L20 Black,Southridge Video,Black,7.58,16.297,1.385245,7.331755,Movie DVD,"Music, Movies and Audio Books",48.891,21.995265
5340071,534007,2016-06-17,2016-06-21,7,278255,10,427,Adventure Works Desktop PC3.0 MS300 Black,Adventure Works,Black,215.68,463.712,39.41552,208.61648,Desktops,Computers,3245.984,1460.31536
5340081,534008,2016-06-17,2016-06-21,4,1736139,51,127,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,73.11,157.1865,13.3608525,70.7156475,Televisions,TV and Video,628.746,282.86259
5340082,534008,2016-06-17,2016-06-21,5,1736139,51,1620,Contoso DVD Player M140 Gold,Contoso,Gold,28.05,60.3075,5.1261375,27.1313625,Movie DVD,"Music, Movies and Audio Books",301.5375,135.6568125
5340083,534008,2016-06-17,2016-06-21,2,1736139,51,96,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,White,34.36,73.874,6.27929,33.23471,Bluetooth Headphones,Audio,147.748,66.46942
5350001,535000,2016-06-18,2016-06-22,2,1781366,53,969,A. Datum SLR-like Digital Camera M400 Grey,A. Datum,Grey,90.55,194.6825,16.5480125,87.5844875,Digital Cameras,Cameras and camcorders,389.365,175.168975
5350002,535000,2016-06-18,2016-06-22,4,1781366,53,1463,Contoso Touch Screen Phones SAW/On-wall M806 Black,Contoso,Black,134.74,289.691,24.623735,130.327265,Touch Screen Phones,Cell phones,1158.764,521.30906
5350003,535000,2016-06-18,2016-06-22,2,1781366,53,151,"Adventure Works 40"" LCD HDTV M690 White",Adventure Works,White,392.6,844.09,71.74765,379.74235,Televisions,TV and Video,1688.18,759.4847
5350004,535000,2016-06-18,2016-06-22,1,1781366,53,51,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Blue,91.95,197.6925,16.8038625,88.9386375,Recording Pen,Audio,197.6925,88.9386375
5350005,535000,2016-06-18,2016-06-22,3,1781366,53,438,WWI Desktop PC2.33 X2330 Silver,Wide World Importers,Silver,304.48,654.632,55.64372,294.50828,Desktops,Computers,1963.896,883.52484
5350006,535000,2016-06-18,2016-06-22,3,1781366,53,1639,Contoso DVD 38 DVD Storage Binder E25 Red,Contoso,Red,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",32.8305,14.7699075
5350011,535001,2016-06-18,2016-06-22,4,469741,23,986,A. Datum Compact Digital Camera M200 Silver,A. Datum,Silver,59.32,127.538,10.84073,57.37727,Digital Cameras,Cameras and camcorders,510.152,229.50908
5350012,535001,2016-06-18,2016-06-22,3,469741,23,119,"Adventure Works 13"" Color TV E25 Silver",Adventure Works,Silver,61.17,131.5155,11.1788175,59.1666825,Televisions,TV and Video,394.5465,177.5000475
5350013,535001,2016-06-18,2016-06-22,10,469741,23,425,Adventure Works Desktop PC1.80 ED180 Black,Adventure Works,Black,188.13,404.4795,34.3807575,181.9687425,Desktops,Computers,4044.795,1819.687425
5350021,535002,2016-06-18,2016-06-22,1,863819,32,1640,Contoso DVD 60 DVD Storage Binder L20 Red,Contoso,Red,7.58,16.297,1.385245,7.331755,Movie DVD,"Music, Movies and Audio Books",16.297,7.331755
5350022,535002,2016-06-18,2016-06-22,5,863819,32,2166,Fabrikam Coffee Maker 12C M100 Black,Fabrikam,Black,204.64,439.976,37.39796,197.93804,Coffee Machines,Home Appliances,2199.88,989.6902
5350031,535003,2016-06-18,2016-06-22,1,1843033,59,672,Proseware Ink Jet All in one M300 Grey,Proseware,Grey,77.72,167.098,14.20333,75.17467,"Printers, Scanners & Fax",Computers,167.098,75.17467
5350032,535003,2016-06-18,2016-06-22,1,1843033,59,127,"Adventure Works 19"" Color Digital TV E35 White",Adventure Works,White,73.11,157.1865,13.3608525,70.7156475,Televisions,TV and Video,157.1865,70.7156475
5350033,535003,2016-06-18,2016-06-22,3,1843033,59,1207,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey,Fabrikam,Grey,503.61,1082.7615,92.0347275,487.1167725,Camcorders,Cameras and camcorders,3248.2845,1461.350318
5350034,535003,2016-06-18,2016-06-22,1,1843033,59,1335,Contoso Expandable 2-Handset Cordless Phone System M205 Black,Contoso,Black,18.48,39.732,3.37722,17.87478,Home & Office Phones,Cell phones,39.732,17.87478
5350041,535004,2016-06-18,2016-06-22,2,737216,29,1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,123.7,265.955,22.606175,119.648825,Smart phones & PDAs,Cell phones,531.91,239.29765
5350042,535004,2016-06-18,2016-06-22,1,737216,29,1608,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Silver,56.08,120.572,10.24862,54.24338,Movie DVD,"Music, Movies and Audio Books",120.572,54.24338
5350051,535005,2016-06-18,2016-06-22,1,960742,39,2088,Contoso Water Heater 2.6GPM E0900 White,Contoso,White,258.99,556.8285,47.3304225,250.5080775,Water Heaters,Home Appliances,556.8285,250.5080775
5350061,535006,2016-06-18,2016-06-23,3,1139101,0,1578,SV DVD Recorder L210 Silver,Southridge Video,Silver,72.56,156.004,13.26034,70.18366,Movie DVD,"Music, Movies and Audio Books",468.012,210.55098
5350062,535006,2016-06-18,2016-06-23,4,1139101,0,117,"Adventure Works 20"" CRT TV E15 Black",Adventure Works,Black,86.67,186.3405,15.8389425,83.8315575,Televisions,TV and Video,745.362,335.32623
5350071,535007,2016-06-18,2016-06-22,2,1463715,0,434,Adventure Works Desktop PC2.30 MD230 White,Adventure Works,White,275.46,592.239,50.340315,266.438685,Desktops,Computers,1184.478,532.87737
5350072,535007,2016-06-18,2016-06-22,1,1463715,0,2164,Fabrikam Coffee Maker Super-Auto 12C X125 Black,Fabrikam,Black,546.68,1175.362,99.90577,528.77623,Coffee Machines,Home Appliances,1175.362,528.77623
5350081,535008,2016-06-18,2016-06-22,2,435655,27,79,NT Wireless Bluetooth Stereo Headphones E302 White,Northwind Traders,White,18.65,40.0975,3.4082875,18.0392125,Bluetooth Headphones,Audio,80.195,36.078425
5350082,535008,2016-06-18,2016-06-22,3,435655,27,1700,SV Hand Games women M40 Red,Southridge Video,Red,4.08,8.772,0.74562,3.94638,Boxed Games,Games and Toys,26.316,11.83914
5350083,535008,2016-06-18,2016-06-22,4,435655,27,276,Contoso Home Theater System 5.1 Channel M1540 White,Contoso,White,243.27,523.0305,44.4575925,235.3029075,Home Theater System,TV and Video,2092.122,941.21163
5350091,535009,2016-06-18,2016-06-22,1,1053100,36,431,Adventure Works Desktop PC1.80 ED180 Brown,Adventure Works,Brown,188.13,404.4795,34.3807575,181.9687425,Desktops,Computers,404.4795,181.9687425
5350092,535009,2016-06-18,2016-06-22,1,1053100,36,1659,Contoso DVD 14-Inch Player Portable L100 White,Contoso,White,86.14,185.201,15.742085,83.318915,Movie DVD,"Music, Movies and Audio Books",185.201,83.318915
5350093,535009,2016-06-18,2016-06-22,7,1053100,36,1571,SV DVD Player M100 Black,Southridge Video,Black,26.21,56.3515,4.7898775,25.3516225,Movie DVD,"Music, Movies and Audio Books",394.4605,177.4613575
5350101,535010,2016-06-18,2016-06-22,5,916074,36,62,WWI 2GB Spy Video Recorder Pen M300 White,Wide World Importers,White,83.24,178.966,15.21211,80.51389,Recording Pen,Audio,894.83,402.56945
5350102,535010,2016-06-18,2016-06-22,10,916074,36,957,A. Datum Full Frame Digital Camera X300 Black,A. Datum,Black,76.53,164.5395,13.9858575,74.0236425,Digital Cameras,Cameras and camcorders,1645.395,740.236425
5350111,535011,2016-06-18,2016-06-22,2,1538701,66,1462,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso,Black,123.24,264.966,22.52211,119.20389,Touch Screen Phones,Cell phones,529.932,238.40778
5350121,535012,2016-06-18,2016-06-22,1,1909198,61,1044,A. Datum SLR Camera X135 Black,A. Datum,Black,207.74,446.641,37.964485,200.936515,Digital SLR Cameras,Cameras and camcorders,446.641,200.936515
5350122,535012,2016-06-18,2016-06-22,7,1909198,61,2004,Fabrikam Microwave 1.0CuFt E1100 Red,Fabrikam,Red,71.37,153.4455,13.0428675,69.0326325,Microwaves,Home Appliances,1074.1185,483.2284275
5350123,535012,2016-06-18,2016-06-22,6,1909198,61,1704,SV Hand Games for students E40 Silver,Southridge Video,Silver,3.56,7.654,0.65059,3.44341,Boxed Games,Games and Toys,45.924,20.66046
5350124,535012,2016-06-18,2016-06-22,2,1909198,61,68,NT Bluetooth Stereo Headphones E52 Yellow,Northwind Traders,Yellow,13.1,28.165,2.394025,12.670975,Bluetooth Headphones,Audio,56.33,25.34195
5350131,535013,2016-06-18,2016-06-24,10,2032613,0,1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,304.526,25.88471,137.00129,Touch Screen Phones,Cell phones,3045.26,1370.0129
5350132,535013,2016-06-18,2016-06-24,1,2032613,0,71,NT Wireless Bluetooth Stereo Headphones E102 Black,Northwind Traders,Black,22.05,47.4075,4.0296375,21.3278625,Bluetooth Headphones,Audio,47.4075,21.3278625
5350141,535014,2016-06-18,2016-06-22,1,1174777,39,2002,Fabrikam Microwave 2.2CuFt M1250 Red,Fabrikam,Red,91.97,197.7355,16.8075175,88.9579825,Microwaves,Home Appliances,197.7355,88.9579825
5350142,535014,2016-06-18,2016-06-22,3,1174777,39,154,"Adventure Works 26"" 720p LCD HDTV M140 Black",Adventure Works,Black,216.12,464.658,39.49593,209.04207,Televisions,TV and Video,1393.974,627.12621
5350143,535014,2016-06-18,2016-06-22,1,1174777,39,1575,SV DVD Player M140 Gold,Southridge Video,Gold,28.05,60.3075,5.1261375,27.1313625,Movie DVD,"Music, Movies and Audio Books",60.3075,27.1313625
5360001,536000,2016-06-19,2016-06-23,1,1388765,55,134,"Adventure Works 20"" LCD HDTV M120 Black",Adventure Works,Black,160.93,345.9995,29.4099575,155.6595425,Televisions,TV and Video,345.9995,155.6595425
5370001,537000,2016-06-20,2016-06-28,1,1407578,0,1223,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Fabrikam,Black,234.52,504.218,42.85853,226.83947,Camcorders,Cameras and camcorders,504.218,226.83947
5370002,537000,2016-06-20,2016-06-28,2,1407578,0,269,Contoso Home Theater System 4.1 Channel M1400 White,Contoso,White,208.52,448.318,38.10703,201.69097,Home Theater System,TV and Video,896.636,403.38194
5370011,537001,2016-06-20,2016-06-24,2,1042883,41,65,WWI 2GB Spy Video Recorder Pen M300 Purple,Wide World Importers,Purple,83.24,178.966,15.21211,80.51389,Recording Pen,Audio,357.932,161.02778
5370012,537001,2016-06-20,2016-06-24,4,1042883,41,1953,Litware Refrigerator 9.7CuFt M560 Silver,Litware,Silver,226.71,487.4265,41.4312525,219.2852475,Refrigerators,Home Appliances,1949.706,877.14099
5370013,537001,2016-06-20,2016-06-24,3,1042883,41,1262,Contoso Multi-Use Terminal Cable E308 Black,Contoso,Black,18.86,40.549,3.446665,18.242335,Cameras & Camcorders Accessories,Cameras and camcorders,121.647,54.727005
5370014,537001,2016-06-20,2016-06-24,7,1042883,41,70,NT Wireless Bluetooth Stereo Headphones E102 Silver,Northwind Traders,Silver,22.05,47.4075,4.0296375,21.3278625,Bluetooth Headphones,Audio,331.8525,149.2950375
5370016,537001,2016-06-20,2016-06-24,2,1042883,41,991,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum,Silver,88.79,190.8985,16.2263725,85.8821275,Digital Cameras,Cameras and camcorders,381.797,171.764255
5370017,537001,2016-06-20,2016-06-24,2,1042883,41,1795,MGS Flight Simulator 2009: A Century of Flight E151,Tailspin Toys,Silver,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,94.256,42.40424
5370021,537002,2016-06-20,2016-06-24,7,1105074,37,1608,SV DVD 7-Inch Player Portable E200 Silver,Southridge Video,Silver,56.08,120.572,10.24862,54.24338,Movie DVD,"Music, Movies and Audio Books",844.004,379.70366
5370022,537002,2016-06-20,2016-06-24,1,1105074,37,1539,The Phone Company PDA Wifi 3.7-inch M250 Silver,The Phone Company,Silver,142.56,306.504,26.05284,137.89116,Smart phones & PDAs,Cell phones,306.504,137.89116
5370031,537003,2016-06-20,2016-06-24,9,1970893,61,1779,MGS Zoo Tycoon2: Marine Mania Expansion Pack 2008 E135,Tailspin Toys,Blue,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,424.152,190.81908
5370032,537003,2016-06-20,2016-06-24,10,1970893,61,1594,SV DVD 38 DVD Storage Binder E25 Red,Southridge Video,Red,5.09,10.9435,0.9301975,4.9233025,Movie DVD,"Music, Movies and Audio Books",109.435,49.233025
5370033,537003,2016-06-20,2016-06-24,7,1970893,61,1710,MGS Age of Empires III: The Asian Dynasties M180,Tailspin Toys,Silver,32.25,69.3375,5.8936875,31.1938125,Download Games,Games and Toys,485.3625,218.3566875
5370041,537004,2016-06-20,2016-06-29,3,1240530,0,2440,Litware 120mm Blue LED Case Fan E901 White,Litware,White,5.09,10.9435,0.9301975,4.9233025,Fans,Home Appliances,32.8305,14.7699075
5370042,537004,2016-06-20,2016-06-29,1,1240530,0,1251,Contoso Travel Charger for S-Series Battery E302 Black,Contoso,Black,30.58,65.747,5.588495,29.578505,Cameras & Camcorders Accessories,Cameras and camcorders,65.747,29.578505
5370043,537004,2016-06-20,2016-06-29,7,1240530,0,207,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,266.26,572.459,48.659015,257.539985,Home Theater System,TV and Video,4007.213,1802.779895
5370051,537005,2016-06-20,2016-06-24,5,2098212,48,1059,"A. Datum SLR Camera 35"" M358 Silver Grey",A. Datum,Silver Grey,155.43,334.1745,28.4048325,150.3396675,Digital SLR Cameras,Cameras and camcorders,1670.8725,751.6983375
5370052,537005,2016-06-20,2016-06-24,2,2098212,48,1632,Contoso DVD 48 DVD Storage Binder M50 Silver,Contoso,Silver,8.27,17.7805,1.5113425,7.9991575,Movie DVD,"Music, Movies and Audio Books",35.561,15.998315
5370053,537005,2016-06-20,2016-06-24,5,2098212,48,1767,MGS Dal of Honor Airborne 2008 M430,Tailspin Toys,White,15.64,33.626,2.85821,15.12779,Download Games,Games and Toys,168.13,75.63895
5380001,538000,2016-06-21,2016-06-25,1,1359483,54,1782,MGS Zoo Tycoon 2: End Range Species Expansion Pack 2008 E138,Tailspin Toys,Silver,21.92,47.128,4.00588,21.20212,Download Games,Games and Toys,47.128,21.20212
5380011,538001,2016-06-21,2016-06-25,3,1702638,44,1536,The Phone Company PDA GPS Phone 3.7 inch M930 Black,The Phone Company,Black,137.04,294.636,25.04406,132.55194,Smart phones & PDAs,Cell phones,883.908,397.65582
5380012,538001,2016-06-21,2016-06-25,1,1702638,44,159,"Adventure Works 37"" 1080p LCD HDTV M150W White",Adventure Works,White,505.85,1087.5775,92.4440875,489.2834125,Televisions,TV and Video,1087.5775,489.2834125
5380013,538001,2016-06-21,2016-06-25,4,1702638,44,2104,Contoso Water Heater 1.5GPM E0800 Silver,Contoso,Silver,131.28,282.252,23.99142,126.98058,Water Heaters,Home Appliances,1129.008,507.92232
5380014,538001,2016-06-21,2016-06-25,1,1702638,44,1663,MGS Hand Games men M300 Yellow,Tailspin Toys,Yellow,3.17,6.8155,0.5793175,3.0661825,Boxed Games,Games and Toys,6.8155,3.0661825
5380015,538001,2016-06-21,2016-06-25,2,1702638,44,1596,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,5.82,12.513,1.063605,5.629395,Movie DVD,"Music, Movies and Audio Books",25.026,11.25879
5380016,538001,2016-06-21,2016-06-25,6,1702638,44,1339,Contoso 2-Line Speakerphone M109 Black,Contoso,Black,16.55,35.5825,3.0245125,16.0079875,Home & Office Phones,Cell phones,213.495,96.047925
5380017,538001,2016-06-21,2016-06-25,1,1702638,44,424,Adventure Works Desktop PC1.60 ED160 Black,Adventure Works,Black,137.63,295.9045,25.1518825,133.1226175,Desktops,Computers,295.9045,133.1226175
5380031,538003,2016-06-21,2016-06-25,2,1647241,51,1897,Fabrikam Refrigerator 24.7CuFt X9800 White,Fabrikam,White,1060.22,2279.473,193.755205,1025.497795,Refrigerators,Home Appliances,4558.946,2050.99559
5380032,538003,2016-06-21,2016-06-25,1,1647241,51,1390,Contoso Private Automatic Branch Exchange M65 Grey,Contoso,Grey,17.93,38.5495,3.2767075,17.3427925,Home & Office Phones,Cell phones,38.5495,17.3427925
5380033,538003,2016-06-21,2016-06-25,1,1647241,51,1745,MGS MechWarrior 4 Mach Packs X100,Tailspin Toys,Blue,36.11,77.6365,6.5991025,34.9273975,Download Games,Games and Toys,77.6365,34.9273975
5380041,538004,2016-06-21,2016-06-25,5,1587485,48,85,NT Wireless Bluetooth Stereo Headphones M402 Green,Northwind Traders,Green,45.98,98.857,8.402845,44.474155,Bluetooth Headphones,Audio,494.285,222.370775
5380061,538006,2016-06-21,2016-06-25,2,1683222,56,262,Contoso Home Theater System 2.1 Channel E1220 Silver,Contoso,Silver,101.46,218.139,18.541815,98.137185,Home Theater System,TV and Video,436.278,196.27437
5380081,538008,2016-06-21,2016-06-25,6,1794796,64,1612,SV DVD 12-Inch Player Portable M400 White,Southridge Video,White,82.77,177.9555,15.1262175,80.0592825,Movie DVD,"Music, Movies and Audio Books",1067.733,480.355695
5380082,538008,2016-06-21,2016-06-25,3,1794796,64,1760,MGS Return of Arcade Anniversary Edition M390,Tailspin Toys,Blue,43.6,93.74,7.9679,42.1721,Download Games,Games and Toys,281.22,126.5163
5380083,538008,2016-06-21,2016-06-25,4,1794796,64,989,A. Datum Ultra Compact Digital Camera M190 Silver,A. Datum,Silver,75.88,163.142,13.86707,73.39493,Digital Cameras,Cameras and camcorders,652.568,293.57972
5390001,539000,2016-06-22,2016-06-26,6,1610098,57,1801,MGS MechWarrior4: Mercenaries2009 E157,Tailspin Toys,White,16.31,35.0665,2.9806525,15.7758475,Download Games,Games and Toys,210.399,94.655085
5390002,539000,2016-06-22,2016-06-26,4,1610098,57,1576,SV DVD Movies E100 Yellow,Southridge Video,Yellow,6.62,14.233,1.209805,6.403195,Movie DVD,"Music, Movies and Audio Books",56.932,25.61278
5390003,539000,2016-06-22,2016-06-26,1,1610098,57,51,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Blue,91.95,197.6925,16.8038625,88.9386375,Recording Pen,Audio,197.6925,88.9386375
