TransactionID,CustomerID,StoreID,StoreCountry,StoreState,StoreSqMeters,StoreOpenDate
18740162,1704092,66,United States,Wyoming,840,2014-01-01
18740171,2087477,48,United States,Idaho,1540,2012-12-15
18740172,2087477,48,United States,Idaho,1540,2012-12-15
18740173,2087477,48,United States,Idaho,1540,2012-12-15
18740181,895123,32,Netherlands,Flevoland,910,2010-01-01
18740182,895123,32,Netherlands,Flevoland,910,2010-01-01
18740183,895123,32,Netherlands,Flevoland,910,2010-01-01
18740191,957677,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
18740192,957677,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
18740193,957677,40,United Kingdom,Dungannon and South Tyrone,1300,2012-06-06
18740201,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740202,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740203,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740204,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740205,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740206,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740207,447988,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740211,739625,29,Italy,Enna,1000,2008-01-01
18740212,739625,29,Italy,Enna,1000,2008-01-01
18740213,739625,29,Italy,Enna,1000,2008-01-01
18740214,739625,29,Italy,Enna,1000,2008-01-01
18740221,718462,30,Italy,Pesaro,2100,2008-01-12
18740222,718462,30,Italy,Pesaro,2100,2008-01-12
18740223,718462,30,Italy,Pesaro,2100,2008-01-12
18740224,718462,30,Italy,Pesaro,2100,2008-01-12
18740225,718462,30,Italy,Pesaro,2100,2008-01-12
18740226,718462,30,Italy,Pesaro,2100,2008-01-12
18740231,1166659,37,United Kingdom,Ayrshire,2100,2005-03-04
18740241,1771171,56,United States,New Hampshire,1260,2015-01-01
18740251,1086276,0,Online,Online,0,2010-01-01
18740261,470428,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740271,410853,22,Germany,Freistaat Thüringen,2000,2008-03-06
18740281,35733,0,Online,Online,0,2010-01-01
18740282,35733,0,Online,Online,0,2010-01-01
18740291,1355953,51,United States,Maine,1295,2010-01-01
18740292,1355953,51,United States,Maine,1295,2010-01-01
18740293,1355953,51,United States,Maine,1295,2010-01-01
18740301,1211824,62,United States,South Dakota,1120,2018-06-03
18740311,347982,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18740321,1355134,61,United States,South Carolina,2000,2012-12-15
18740322,1355134,61,United States,South Carolina,2000,2012-12-15
18740323,1355134,61,United States,South Carolina,2000,2012-12-15
18740324,1355134,61,United States,South Carolina,2000,2012-12-15
18740331,19404,5,Australia,Victoria,2000,2015-12-09
18740332,19404,5,Australia,Victoria,2000,2015-12-09
18740341,1716160,45,United States,Connecticut,2000,2007-07-08
18740342,1716160,45,United States,Connecticut,2000,2007-07-08
18740351,1311681,43,United States,Alaska,1190,2015-01-01
18740352,1311681,43,United States,Alaska,1190,2015-01-01
18740353,1311681,43,United States,Alaska,1190,2015-01-01
18740361,504968,0,Online,Online,0,2010-01-01
18740362,504968,0,Online,Online,0,2010-01-01
18740371,1763016,54,United States,Nebraska,2000,2013-06-07
18740381,1855661,49,United States,Iowa,2000,2018-06-03
18740382,1855661,49,United States,Iowa,2000,2018-06-03
18740383,1855661,49,United States,Iowa,2000,2018-06-03
18740401,1745222,65,United States,West Virginia,1785,2012-01-01
18740402,1745222,65,United States,West Virginia,1785,2012-01-01
18740403,1745222,65,United States,West Virginia,1785,2012-01-01
18750011,1780221,66,United States,Wyoming,840,2014-01-01
18750012,1780221,66,United States,Wyoming,840,2014-01-01
18750021,1012250,38,United Kingdom,Belfast,1800,2015-04-04
18750031,493378,24,Germany,Hessen,1855,2012-12-15
18750041,1368261,55,United States,Nevada,2000,2009-12-15
18750051,1834034,48,United States,Idaho,1540,2012-12-15
18750061,1986036,44,United States,Arkansas,2000,2010-06-03
18750071,632425,18,France,Mayotte,310,2012-08-08
18750072,632425,18,France,Mayotte,310,2012-08-08
18750073,632425,18,France,Mayotte,310,2012-08-08
18750081,989573,0,Online,Online,0,2010-01-01
18750091,985427,37,United Kingdom,Ayrshire,2100,2005-03-04
18750101,1816741,64,United States,Washington DC,1330,2010-01-01
18750102,1816741,64,United States,Washington DC,1330,2010-01-01
18750103,1816741,64,United States,Washington DC,1330,2010-01-01
18750104,1816741,64,United States,Washington DC,1330,2010-01-01
18750111,1162408,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
18750112,1162408,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
18750113,1162408,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
18750121,1388023,64,United States,Washington DC,1330,2010-01-01
18750131,1836410,49,United States,Iowa,2000,2018-06-03
18750132,1836410,49,United States,Iowa,2000,2018-06-03
18750133,1836410,49,United States,Iowa,2000,2018-06-03
18750134,1836410,49,United States,Iowa,2000,2018-06-03
18750141,667014,12,France,Basse-Normandie,350,2012-06-06
18750142,667014,12,France,Basse-Normandie,350,2012-06-06
18750143,667014,12,France,Basse-Normandie,350,2012-06-06
18750144,667014,12,France,Basse-Normandie,350,2012-06-06
18750151,1419863,64,United States,Washington DC,1330,2010-01-01
18750161,666979,17,France,Martinique,350,2007-07-08
18750162,666979,17,France,Martinique,350,2007-07-08
18750171,1356935,62,United States,South Dakota,1120,2018-06-03
18750181,1794796,59,United States,Oregon,2000,2012-08-08
18750182,1794796,59,United States,Oregon,2000,2012-08-08
18750191,405905,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18750192,405905,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18750193,405905,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18750194,405905,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18750201,1253732,47,United States,Hawaii,1120,2015-04-04
18750211,1885765,43,United States,Alaska,1190,2015-01-01
18750212,1885765,43,United States,Alaska,1190,2015-01-01
18750221,1930860,44,United States,Arkansas,2000,2010-06-03
18750231,1867252,59,United States,Oregon,2000,2012-08-08
18750232,1867252,59,United States,Oregon,2000,2012-08-08
18750233,1867252,59,United States,Oregon,2000,2012-08-08
18750234,1867252,59,United States,Oregon,2000,2012-08-08
18750241,1268661,57,United States,New Mexico,1645,2010-06-03
18750242,1268661,57,United States,New Mexico,1645,2010-06-03
18750243,1268661,57,United States,New Mexico,1645,2010-06-03
18750251,147312,1,Australia,Australian Capital Territory,595,2008-01-01
18750252,147312,1,Australia,Australian Capital Territory,595,2008-01-01
18750253,147312,1,Australia,Australian Capital Territory,595,2008-01-01
18750254,147312,1,Australia,Australian Capital Territory,595,2008-01-01
18750261,1746251,49,United States,Iowa,2000,2018-06-03
18750262,1746251,49,United States,Iowa,2000,2018-06-03
18750271,1418988,54,United States,Nebraska,2000,2013-06-07
18750281,896242,32,Netherlands,Flevoland,910,2010-01-01
18750282,896242,32,Netherlands,Flevoland,910,2010-01-01
18750291,2086548,64,United States,Washington DC,1330,2010-01-01
18750292,2086548,64,United States,Washington DC,1330,2010-01-01
18750293,2086548,64,United States,Washington DC,1330,2010-01-01
18750294,2086548,64,United States,Washington DC,1330,2010-01-01
18750295,2086548,64,United States,Washington DC,1330,2010-01-01
18750301,1366250,62,United States,South Dakota,1120,2018-06-03
18750302,1366250,62,United States,South Dakota,1120,2018-06-03
18750311,1282783,0,Online,Online,0,2010-01-01
18750312,1282783,0,Online,Online,0,2010-01-01
18750313,1282783,0,Online,Online,0,2010-01-01
18750314,1282783,0,Online,Online,0,2010-01-01
18750321,1531435,43,United States,Alaska,1190,2015-01-01
18750322,1531435,43,United States,Alaska,1190,2015-01-01
18750323,1531435,43,United States,Alaska,1190,2015-01-01
18750324,1531435,43,United States,Alaska,1190,2015-01-01
18750331,247032,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18750332,247032,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18750341,1245138,55,United States,Nevada,2000,2009-12-15
18750342,1245138,55,United States,Nevada,2000,2009-12-15
18750351,716491,29,Italy,Enna,1000,2008-01-01
18750361,1214063,64,United States,Washington DC,1330,2010-01-01
18750362,1214063,64,United States,Washington DC,1330,2010-01-01
18750371,1112803,37,United Kingdom,Ayrshire,2100,2005-03-04
18750381,1228544,55,United States,Nevada,2000,2009-12-15
18750391,1211796,59,United States,Oregon,2000,2012-08-08
18750392,1211796,59,United States,Oregon,2000,2012-08-08
18750401,1437978,0,Online,Online,0,2010-01-01
18750402,1437978,0,Online,Online,0,2010-01-01
18750411,1229112,0,Online,Online,0,2010-01-01
18750412,1229112,0,Online,Online,0,2010-01-01
18750421,1778966,54,United States,Nebraska,2000,2013-06-07
18750441,1966972,49,United States,Iowa,2000,2018-06-03
18750442,1966972,49,United States,Iowa,2000,2018-06-03
18750443,1966972,49,United States,Iowa,2000,2018-06-03
18750444,1966972,49,United States,Iowa,2000,2018-06-03
18750451,1969254,0,Online,Online,0,2010-01-01
18750461,1328691,47,United States,Hawaii,1120,2015-04-04
18750462,1328691,47,United States,Hawaii,1120,2015-04-04
18750471,816932,34,Netherlands,Groningen,1365,2010-01-01
18750481,949516,36,United Kingdom,Armagh,1300,2014-07-02
18750482,949516,36,United Kingdom,Armagh,1300,2014-07-02
18750483,949516,36,United Kingdom,Armagh,1300,2014-07-02
18750484,949516,36,United Kingdom,Armagh,1300,2014-07-02
18750491,923583,36,United Kingdom,Armagh,1300,2014-07-02
18750501,310707,0,Online,Online,0,2010-01-01
18750502,310707,0,Online,Online,0,2010-01-01
18750511,1451919,54,United States,Nebraska,2000,2013-06-07
18750512,1451919,54,United States,Nebraska,2000,2013-06-07
18750513,1451919,54,United States,Nebraska,2000,2013-06-07
18750514,1451919,54,United States,Nebraska,2000,2013-06-07
18750521,1702898,61,United States,South Carolina,2000,2012-12-15
18750522,1702898,61,United States,South Carolina,2000,2012-12-15
18760001,1484343,0,Online,Online,0,2010-01-01
18760002,1484343,0,Online,Online,0,2010-01-01
18760003,1484343,0,Online,Online,0,2010-01-01
18760021,1556707,53,United States,Montana,1260,2012-06-06
18760031,1659181,0,Online,Online,0,2010-01-01
18760032,1659181,0,Online,Online,0,2010-01-01
18760041,1727572,65,United States,West Virginia,1785,2012-01-01
18760042,1727572,65,United States,West Virginia,1785,2012-01-01
18760043,1727572,65,United States,West Virginia,1785,2012-01-01
18760044,1727572,65,United States,West Virginia,1785,2012-01-01
18760045,1727572,65,United States,West Virginia,1785,2012-01-01
18760046,1727572,65,United States,West Virginia,1785,2012-01-01
18760047,1727572,65,United States,West Virginia,1785,2012-01-01
18760051,1141697,42,United Kingdom,North Down,1900,2009-12-15
18760052,1141697,42,United Kingdom,North Down,1900,2009-12-15
18760053,1141697,42,United Kingdom,North Down,1900,2009-12-15
18760054,1141697,42,United Kingdom,North Down,1900,2009-12-15
18760061,2049384,0,Online,Online,0,2010-01-01
18760071,1418448,57,United States,New Mexico,1645,2010-06-03
18760081,1694135,50,United States,Kansas,2000,2008-03-06
18760091,720913,29,Italy,Enna,1000,2008-01-01
18760092,720913,29,Italy,Enna,1000,2008-01-01
18760093,720913,29,Italy,Enna,1000,2008-01-01
18760101,544315,24,Germany,Hessen,1855,2012-12-15
18760102,544315,24,Germany,Hessen,1855,2012-12-15
18760103,544315,24,Germany,Hessen,1855,2012-12-15
18760104,544315,24,Germany,Hessen,1855,2012-12-15
18760111,1157094,37,United Kingdom,Ayrshire,2100,2005-03-04
18760121,1977775,61,United States,South Carolina,2000,2012-12-15
18760131,1940393,43,United States,Alaska,1190,2015-01-01
18760141,424340,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18760142,424340,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18760151,1724799,61,United States,South Carolina,2000,2012-12-15
18760161,309028,10,Canada,Nunavut,1210,2015-04-04
18760171,1893869,0,Online,Online,0,2010-01-01
18760181,836853,0,Online,Online,0,2010-01-01
18760182,836853,0,Online,Online,0,2010-01-01
18760183,836853,0,Online,Online,0,2010-01-01
18760191,1458301,0,Online,Online,0,2010-01-01
18760201,267168,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18760211,1315208,51,United States,Maine,1295,2010-01-01
18760212,1315208,51,United States,Maine,1295,2010-01-01
18760213,1315208,51,United States,Maine,1295,2010-01-01
18760214,1315208,51,United States,Maine,1295,2010-01-01
18760215,1315208,51,United States,Maine,1295,2010-01-01
18760216,1315208,51,United States,Maine,1295,2010-01-01
18760217,1315208,51,United States,Maine,1295,2010-01-01
18760221,1999333,0,Online,Online,0,2010-01-01
18760222,1999333,0,Online,Online,0,2010-01-01
18760223,1999333,0,Online,Online,0,2010-01-01
18760224,1999333,0,Online,Online,0,2010-01-01
18760225,1999333,0,Online,Online,0,2010-01-01
18760231,2003358,0,Online,Online,0,2010-01-01
18760232,2003358,0,Online,Online,0,2010-01-01
18760233,2003358,0,Online,Online,0,2010-01-01
18760234,2003358,0,Online,Online,0,2010-01-01
18760235,2003358,0,Online,Online,0,2010-01-01
18760236,2003358,0,Online,Online,0,2010-01-01
18760241,1524144,59,United States,Oregon,2000,2012-08-08
18760242,1524144,59,United States,Oregon,2000,2012-08-08
18760243,1524144,59,United States,Oregon,2000,2012-08-08
18760251,1207658,61,United States,South Carolina,2000,2012-12-15
18760252,1207658,61,United States,South Carolina,2000,2012-12-15
18760271,494472,24,Germany,Hessen,1855,2012-12-15
18760272,494472,24,Germany,Hessen,1855,2012-12-15
18760273,494472,24,Germany,Hessen,1855,2012-12-15
18760274,494472,24,Germany,Hessen,1855,2012-12-15
18760291,1423675,64,United States,Washington DC,1330,2010-01-01
18760301,1731452,55,United States,Nevada,2000,2009-12-15
18760302,1731452,55,United States,Nevada,2000,2009-12-15
18760303,1731452,55,United States,Nevada,2000,2009-12-15
18760311,69959,0,Online,Online,0,2010-01-01
18760313,69959,0,Online,Online,0,2010-01-01
18760321,1655053,56,United States,New Hampshire,1260,2015-01-01
18760331,483118,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18760332,483118,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18760333,483118,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18760341,803125,0,Online,Online,0,2010-01-01
18760342,803125,0,Online,Online,0,2010-01-01
18760351,580600,0,Online,Online,0,2010-01-01
18760361,1201865,61,United States,South Carolina,2000,2012-12-15
18760362,1201865,61,United States,South Carolina,2000,2012-12-15
18760371,978738,38,United Kingdom,Belfast,1800,2015-04-04
18760372,978738,38,United Kingdom,Belfast,1800,2015-04-04
18760373,978738,38,United Kingdom,Belfast,1800,2015-04-04
18760381,1413758,51,United States,Maine,1295,2010-01-01
18760382,1413758,51,United States,Maine,1295,2010-01-01
18760391,1309524,54,United States,Nebraska,2000,2013-06-07
18760392,1309524,54,United States,Nebraska,2000,2013-06-07
18760393,1309524,54,United States,Nebraska,2000,2013-06-07
18760394,1309524,54,United States,Nebraska,2000,2013-06-07
18760395,1309524,54,United States,Nebraska,2000,2013-06-07
18760401,1809495,47,United States,Hawaii,1120,2015-04-04
18760402,1809495,47,United States,Hawaii,1120,2015-04-04
18760403,1809495,47,United States,Hawaii,1120,2015-04-04
18760404,1809495,47,United States,Hawaii,1120,2015-04-04
18760411,1731694,51,United States,Maine,1295,2010-01-01
18760412,1731694,51,United States,Maine,1295,2010-01-01
18760413,1731694,51,United States,Maine,1295,2010-01-01
18760414,1731694,51,United States,Maine,1295,2010-01-01
18760415,1731694,51,United States,Maine,1295,2010-01-01
18760416,1731694,51,United States,Maine,1295,2010-01-01
18760421,1871472,55,United States,Nevada,2000,2009-12-15
18760422,1871472,55,United States,Nevada,2000,2009-12-15
18760431,281485,9,Canada,Northwest Territories,1500,2005-03-04
18760432,281485,9,Canada,Northwest Territories,1500,2005-03-04
18760433,281485,9,Canada,Northwest Territories,1500,2005-03-04
18760441,2087288,50,United States,Kansas,2000,2008-03-06
18760442,2087288,50,United States,Kansas,2000,2008-03-06
18760443,2087288,50,United States,Kansas,2000,2008-03-06
18760444,2087288,50,United States,Kansas,2000,2008-03-06
18760445,2087288,50,United States,Kansas,2000,2008-03-06
18760446,2087288,50,United States,Kansas,2000,2008-03-06
18760447,2087288,50,United States,Kansas,2000,2008-03-06
18760451,1616392,64,United States,Washington DC,1330,2010-01-01
18760452,1616392,64,United States,Washington DC,1330,2010-01-01
18760461,1932745,64,United States,Washington DC,1330,2010-01-01
18760471,162784,6,Australia,Western Australia,2000,2010-01-01
18760472,162784,6,Australia,Western Australia,2000,2010-01-01
18760474,162784,6,Australia,Western Australia,2000,2010-01-01
18760481,2076833,45,United States,Connecticut,2000,2007-07-08
18760482,2076833,45,United States,Connecticut,2000,2007-07-08
18760491,584719,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18760501,1656873,64,United States,Washington DC,1330,2010-01-01
18760521,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760522,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760523,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760524,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760525,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760526,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760527,961200,38,United Kingdom,Belfast,1800,2015-04-04
18760531,792434,0,Online,Online,0,2010-01-01
18760532,792434,0,Online,Online,0,2010-01-01
18760533,792434,0,Online,Online,0,2010-01-01
18760541,1861166,57,United States,New Mexico,1645,2010-06-03
18760551,1706428,55,United States,Nevada,2000,2009-12-15
18760552,1706428,55,United States,Nevada,2000,2009-12-15
18760561,932629,0,Online,Online,0,2010-01-01
18760562,932629,0,Online,Online,0,2010-01-01
18760571,1165252,0,Online,Online,0,2010-01-01
18760573,1165252,0,Online,Online,0,2010-01-01
18760581,1914491,57,United States,New Mexico,1645,2010-06-03
18760582,1914491,57,United States,New Mexico,1645,2010-06-03
18760591,265807,10,Canada,Nunavut,1210,2015-04-04
18760592,265807,10,Canada,Nunavut,1210,2015-04-04
18760593,265807,10,Canada,Nunavut,1210,2015-04-04
18760594,265807,10,Canada,Nunavut,1210,2015-04-04
18760611,185061,5,Australia,Victoria,2000,2015-12-09
18760621,376607,10,Canada,Nunavut,1210,2015-04-04
18760631,8181,5,Australia,Victoria,2000,2015-12-09
18760632,8181,5,Australia,Victoria,2000,2015-12-09
18760651,1656861,43,United States,Alaska,1190,2015-01-01
18760652,1656861,43,United States,Alaska,1190,2015-01-01
18760653,1656861,43,United States,Alaska,1190,2015-01-01
18760654,1656861,43,United States,Alaska,1190,2015-01-01
18760661,1268744,0,Online,Online,0,2010-01-01
18760671,1456036,66,United States,Wyoming,840,2014-01-01
18760672,1456036,66,United States,Wyoming,840,2014-01-01
18760673,1456036,66,United States,Wyoming,840,2014-01-01
18760681,1186890,42,United Kingdom,North Down,1900,2009-12-15
18760682,1186890,42,United Kingdom,North Down,1900,2009-12-15
18760683,1186890,42,United Kingdom,North Down,1900,2009-12-15
18760691,2004576,0,Online,Online,0,2010-01-01
18760692,2004576,0,Online,Online,0,2010-01-01
18760693,2004576,0,Online,Online,0,2010-01-01
18770011,888433,31,Netherlands,Drenthe,1085,2012-01-07
18770021,187653,0,Online,Online,0,2010-01-01
18770031,1180963,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
18770041,49400,4,Australia,Tasmania,2000,2010-01-01
18770042,49400,4,Australia,Tasmania,2000,2010-01-01
18770051,1355355,57,United States,New Mexico,1645,2010-06-03
18770061,126320,5,Australia,Victoria,2000,2015-12-09
18770081,1564733,47,United States,Hawaii,1120,2015-04-04
18770082,1564733,47,United States,Hawaii,1120,2015-04-04
18770091,1065004,37,United Kingdom,Ayrshire,2100,2005-03-04
18770101,1372502,66,United States,Wyoming,840,2014-01-01
18770111,660527,0,Online,Online,0,2010-01-01
18770112,660527,0,Online,Online,0,2010-01-01
18770113,660527,0,Online,Online,0,2010-01-01
18770121,1417693,55,United States,Nevada,2000,2009-12-15
18770122,1417693,55,United States,Nevada,2000,2009-12-15
18770123,1417693,55,United States,Nevada,2000,2009-12-15
18770131,1204568,45,United States,Connecticut,2000,2007-07-08
18770132,1204568,45,United States,Connecticut,2000,2007-07-08
18770133,1204568,45,United States,Connecticut,2000,2007-07-08
18770141,1905463,55,United States,Nevada,2000,2009-12-15
18770142,1905463,55,United States,Nevada,2000,2009-12-15
18770143,1905463,55,United States,Nevada,2000,2009-12-15
18770151,1829833,65,United States,West Virginia,1785,2012-01-01
18770152,1829833,65,United States,West Virginia,1785,2012-01-01
18770171,1763456,56,United States,New Hampshire,1260,2015-01-01
18770172,1763456,56,United States,New Hampshire,1260,2015-01-01
18770173,1763456,56,United States,New Hampshire,1260,2015-01-01
18770174,1763456,56,United States,New Hampshire,1260,2015-01-01
18770175,1763456,56,United States,New Hampshire,1260,2015-01-01
18770176,1763456,56,United States,New Hampshire,1260,2015-01-01
18770181,1474420,50,United States,Kansas,2000,2008-03-06
18770182,1474420,50,United States,Kansas,2000,2008-03-06
18770183,1474420,50,United States,Kansas,2000,2008-03-06
18770184,1474420,50,United States,Kansas,2000,2008-03-06
18770191,1233842,56,United States,New Hampshire,1260,2015-01-01
18770192,1233842,56,United States,New Hampshire,1260,2015-01-01
18770193,1233842,56,United States,New Hampshire,1260,2015-01-01
18770194,1233842,56,United States,New Hampshire,1260,2015-01-01
18770201,1014258,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
18770202,1014258,39,United Kingdom,Blaenau Gwent,2100,2009-06-03
18770211,454932,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18770221,1687294,0,Online,Online,0,2010-01-01
18770222,1687294,0,Online,Online,0,2010-01-01
18770231,843597,33,Netherlands,Friesland,1540,2015-12-09
18770241,282556,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770242,282556,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770243,282556,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770251,76560,0,Online,Online,0,2010-01-01
18770252,76560,0,Online,Online,0,2010-01-01
18770253,76560,0,Online,Online,0,2010-01-01
18770254,76560,0,Online,Online,0,2010-01-01
18770261,1952591,45,United States,Connecticut,2000,2007-07-08
18770263,1952591,45,United States,Connecticut,2000,2007-07-08
18770281,1491708,44,United States,Arkansas,2000,2010-06-03
18770291,755845,30,Italy,Pesaro,2100,2008-01-12
18770292,755845,30,Italy,Pesaro,2100,2008-01-12
18770293,755845,30,Italy,Pesaro,2100,2008-01-12
18770294,755845,30,Italy,Pesaro,2100,2008-01-12
18770295,755845,30,Italy,Pesaro,2100,2008-01-12
18770301,262871,9,Canada,Northwest Territories,1500,2005-03-04
18770302,262871,9,Canada,Northwest Territories,1500,2005-03-04
18770311,814898,32,Netherlands,Flevoland,910,2010-01-01
18770321,1292710,44,United States,Arkansas,2000,2010-06-03
18770322,1292710,44,United States,Arkansas,2000,2010-06-03
18770331,1886932,47,United States,Hawaii,1120,2015-04-04
18770341,1267986,0,Online,Online,0,2010-01-01
18770351,871066,33,Netherlands,Friesland,1540,2015-12-09
18770361,1952591,45,United States,Connecticut,2000,2007-07-08
18770362,1952591,45,United States,Connecticut,2000,2007-07-08
18770363,1952591,45,United States,Connecticut,2000,2007-07-08
18770364,1952591,45,United States,Connecticut,2000,2007-07-08
18770371,1521107,59,United States,Oregon,2000,2012-08-08
18770381,393097,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770382,393097,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770383,393097,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770384,393097,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770391,1476834,0,Online,Online,0,2010-01-01
18770392,1476834,0,Online,Online,0,2010-01-01
18770393,1476834,0,Online,Online,0,2010-01-01
18770394,1476834,0,Online,Online,0,2010-01-01
18770401,979530,0,Online,Online,0,2010-01-01
18770411,1735191,0,Online,Online,0,2010-01-01
18770412,1735191,0,Online,Online,0,2010-01-01
18770413,1735191,0,Online,Online,0,2010-01-01
18770414,1735191,0,Online,Online,0,2010-01-01
18770431,1554591,44,United States,Arkansas,2000,2010-06-03
18770432,1554591,44,United States,Arkansas,2000,2010-06-03
18770433,1554591,44,United States,Arkansas,2000,2010-06-03
18770434,1554591,44,United States,Arkansas,2000,2010-06-03
18770441,1301181,47,United States,Hawaii,1120,2015-04-04
18770451,207775,8,Canada,Newfoundland and Labrador,2105,2014-07-02
18770461,496867,0,Online,Online,0,2010-01-01
18770462,496867,0,Online,Online,0,2010-01-01
18770463,496867,0,Online,Online,0,2010-01-01
18770464,496867,0,Online,Online,0,2010-01-01
18770471,1188010,0,Online,Online,0,2010-01-01
18770481,1974863,56,United States,New Hampshire,1260,2015-01-01
18770482,1974863,56,United States,New Hampshire,1260,2015-01-01
18770491,544650,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18770492,544650,27,Germany,Sachsen-Anhalt,2000,2008-08-08
18770501,1624573,47,United States,Hawaii,1120,2015-04-04
18770511,1377195,66,United States,Wyoming,840,2014-01-01
18770521,1482325,53,United States,Montana,1260,2012-06-06
18770551,418651,26,Germany,Saarland,350,2019-03-05
18770552,418651,26,Germany,Saarland,350,2019-03-05
18770553,418651,26,Germany,Saarland,350,2019-03-05
18770554,418651,26,Germany,Saarland,350,2019-03-05
18770555,418651,26,Germany,Saarland,350,2019-03-05
18770556,418651,26,Germany,Saarland,350,2019-03-05
18770557,418651,26,Germany,Saarland,350,2019-03-05
18770561,1558588,65,United States,West Virginia,1785,2012-01-01
18770571,812462,32,Netherlands,Flevoland,910,2010-01-01
18770572,812462,32,Netherlands,Flevoland,910,2010-01-01
18770573,812462,32,Netherlands,Flevoland,910,2010-01-01
18770574,812462,32,Netherlands,Flevoland,910,2010-01-01
18770575,812462,32,Netherlands,Flevoland,910,2010-01-01
18770581,1585149,54,United States,Nebraska,2000,2013-06-07
18770582,1585149,54,United States,Nebraska,2000,2013-06-07
18770583,1585149,54,United States,Nebraska,2000,2013-06-07
18770584,1585149,54,United States,Nebraska,2000,2013-06-07
18770591,1690458,62,United States,South Dakota,1120,2018-06-03
18770592,1690458,62,United States,South Dakota,1120,2018-06-03
18770593,1690458,62,United States,South Dakota,1120,2018-06-03
18770594,1690458,62,United States,South Dakota,1120,2018-06-03
18770595,1690458,62,United States,South Dakota,1120,2018-06-03
18770611,517515,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18770612,517515,21,Germany,Freie Hansestadt Bremen,560,2018-06-03
18770621,2074986,0,Online,Online,0,2010-01-01
18770622,2074986,0,Online,Online,0,2010-01-01
18770631,1608259,0,Online,Online,0,2010-01-01
18770632,1608259,0,Online,Online,0,2010-01-01
18770651,1084205,37,United Kingdom,Ayrshire,2100,2005-03-04
18770661,256789,10,Canada,Nunavut,1210,2015-04-04
18770662,256789,10,Canada,Nunavut,1210,2015-04-04
18770663,256789,10,Canada,Nunavut,1210,2015-04-04
18770664,256789,10,Canada,Nunavut,1210,2015-04-04
18770671,1732784,0,Online,Online,0,2010-01-01
18770672,1732784,0,Online,Online,0,2010-01-01
18770673,1732784,0,Online,Online,0,2010-01-01
18770681,1037400,0,Online,Online,0,2010-01-01
18770682,1037400,0,Online,Online,0,2010-01-01
18770683,1037400,0,Online,Online,0,2010-01-01
18770684,1037400,0,Online,Online,0,2010-01-01
18770691,556064,24,Germany,Hessen,1855,2012-12-15
18770692,556064,24,Germany,Hessen,1855,2012-12-15
18770701,12649,5,Australia,Victoria,2000,2015-12-09
18770721,639067,17,France,Martinique,350,2007-07-08
18770722,639067,17,France,Martinique,350,2007-07-08
18770723,639067,17,France,Martinique,350,2007-07-08
18770724,639067,17,France,Martinique,350,2007-07-08
18770725,639067,17,France,Martinique,350,2007-07-08
18770726,639067,17,France,Martinique,350,2007-07-08
